,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
8983,9152,9152,Plant Nurseries 2013,"['Plant', 'nurseries', 'in', 'Maryland']",MD Department of Agriculture,"['county', 'business_type', 'location_1', 'phone1', 'phone2', 'product_code', 'sales_structure', 'company']","['COUNTY', 'BUSINESS TYPE', 'ADDRESS', 'PHONE1', 'PHONE2', 'PRODUCT CODE', 'SALES STRUCTURE', 'COMPANY']",dataset,['housing & development'],Agriculture,"['landscaping', 'nurseries', 'flowers', 'plants']",official,903.0,2.0,2.0,293.0,8.19967234484,data.maryland.gov,"['landscaping', 'nurseries', 'flowers', 'plants', 'housing', '&', 'development', 'agriculture']","['landscaping', 'nurseries', 'flowers', 'plants', 'housing', '&', 'development', 'agriculture', 'Plant', 'nurseries', 'in', 'Maryland']","[(13, 0.092657342657342615), (18, 0.092657342657342642), (19, 0.092657342657342642), (24, 0.18356643356643351), (35, 0.092657342657342642), (44, 0.18356643356643351), (49, 0.18356643356643351)]","[(24, 0.1835664335664335), (44, 0.1835664335664335), (49, 0.1835664335664335), (18, 0.09265734265734264), (19, 0.09265734265734264), (35, 0.09265734265734264), (13, 0.09265734265734261)]",24
10527,10696,10696,Core Cultural Jobs (2002-present),"['This', 'data', 'comes', 'from', 'the', 'Cultural', 'Economy', 'Snapshot', 'put', 'out', 'by', 'the', ""Mayor's"", 'Office', 'of', 'Cultural', 'Economy', 'commissioned', 'Mt', 'Auburn', 'Associates', 'was', 'commissioned', 'to', 'do', 'the', 'research', 'for', 'the', 'Snapshot', 'The', 'data', 'they', 'data', 'they', 'used', 'comes', 'from', 'Economic', 'Modeling', 'Specialists', 'Intl', '(EMSI)', 'The', 'definition', 'used', 'for', 'core', 'cultural', 'industries', 'includes', '1)', 'Culinary', 'Arts', 'The', 'state’s', 'food', 'related', 'cultural', 'products', 'including', 'food', 'processing', 'specialty', 'food', 'products', 'and', 'locally', 'owned', 'full', 'service', 'restaurants', '(does', 'not', 'include', 'franchise/non', 'local', 'chain', 'restaurants;', 'e', 'g', 'Wendy’s', 'Olive', 'Garden', 'etc', ')', '2)', 'Design', 'Individual', 'Designers', 'and', 'firms', 'involved', 'in', 'the', 'communication', 'arts', 'such', 'as', 'graphic', 'Design', 'printing', 'and', 'advertising', '3)', 'Entertainment', 'The', 'performing', 'arts', '(music', 'theater', 'and', 'dance)', 'individual', 'performers', 'and', 'the', 'film', 'and', 'media', 'industries', '4)', 'Literary', 'Arts', 'and', 'Humanities', 'Individual', 'writers', 'and', 'editors', 'and', 'book', 'periodical', 'and', 'newspaper', 'publishing', '5)', 'Preservation', 'Economic', 'activities', 'focused', 'on', 'the', 'restoration', 'and', 'redevelopment', 'of', 'the', 'built', 'environment', 'including', 'architecture', 'landscape', 'architecture', 'and', 'a', 'percentage', 'of', 'construction', 'activity', 'focused', 'on', 'Preservation', 'and', 'renovation', '6)', 'Visual', 'Arts', 'and', 'Crafts', 'Individual', 'artists', 'and', 'craftspeople', 'as', 'well', 'as', 'the', 'galleries', 'and', 'museums', 'that', 'present', 'cultural', 'products']",City of New Orleans,"['geography', 'date', 'year', 'all_jobs', 'rowid', 'core_cultural_industry_jobs']","['Location', 'Date', 'Year', 'IndicatorValue', 'RowID', 'IndicatorName']",chart,"['economy', 'education', 'infrastructure']",Economy and Workforce,[],official,44.0,17.0,4.0,279.0,8.12928301694,data.nola.gov,"['economy', 'education', 'infrastructure', 'economy', 'and', 'workforce']","['economy', 'education', 'infrastructure', 'economy', 'and', 'workforce', 'This', 'data', 'comes', 'from', 'the', 'Cultural', 'Economy', 'Snapshot', 'put', 'out', 'by', 'the', ""Mayor's"", 'Office', 'of', 'Cultural', 'Economy', 'commissioned', 'Mt', 'Auburn', 'Associates', 'was', 'commissioned', 'to', 'do', 'the', 'research', 'for', 'the', 'Snapshot', 'The', 'data', 'they', 'data', 'they', 'used', 'comes', 'from', 'Economic', 'Modeling', 'Specialists', 'Intl', '(EMSI)', 'The', 'definition', 'used', 'for', 'core', 'cultural', 'industries', 'includes', '1)', 'Culinary', 'Arts', 'The', 'state’s', 'food', 'related', 'cultural', 'products', 'including', 'food', 'processing', 'specialty', 'food', 'products', 'and', 'locally', 'owned', 'full', 'service', 'restaurants', '(does', 'not', 'include', 'franchise/non', 'local', 'chain', 'restaurants;', 'e', 'g', 'Wendy’s', 'Olive', 'Garden', 'etc', ')', '2)', 'Design', 'Individual', 'Designers', 'and', 'firms', 'involved', 'in', 'the', 'communication', 'arts', 'such', 'as', 'graphic', 'Design', 'printing', 'and', 'advertising', '3)', 'Entertainment', 'The', 'performing', 'arts', '(music', 'theater', 'and', 'dance)', 'individual', 'performers', 'and', 'the', 'film', 'and', 'media', 'industries', '4)', 'Literary', 'Arts', 'and', 'Humanities', 'Individual', 'writers', 'and', 'editors', 'and', 'book', 'periodical', 'and', 'newspaper', 'publishing', '5)', 'Preservation', 'Economic', 'activities', 'focused', 'on', 'the', 'restoration', 'and', 'redevelopment', 'of', 'the', 'built', 'environment', 'including', 'architecture', 'landscape', 'architecture', 'and', 'a', 'percentage', 'of', 'construction', 'activity', 'focused', 'on', 'Preservation', 'and', 'renovation', '6)', 'Visual', 'Arts', 'and', 'Crafts', 'Individual', 'artists', 'and', 'craftspeople', 'as', 'well', 'as', 'the', 'galleries', 'and', 'museums', 'that', 'present', 'cultural', 'products']","[(0, 0.015580411593153935), (1, 0.015880060736029569), (4, 0.022211546732029797), (5, 0.038510517006611178), (7, 0.021763086185418196), (12, 0.01968100040138512), (13, 0.055695370270290673), (22, 0.11579303707179876), (23, 0.020443169655178076), (24, 0.23169225936388266), (25, 0.015930123795847732), (27, 0.045600839289085163), (28, 0.022021455392084808), (29, 0.011158047875502491), (31, 0.029516269334183502), (32, 0.010595665211938722), (34, 0.055352517481777816), (35, 0.032402917016147025), (36, 0.013327838419787099), (37, 0.013088768512505228), (41, 0.019706483636307229), (44, 0.01832295737145475), (48, 0.013169930079198641), (49, 0.023339358859938486), (50, 0.050477166850845551)]","[(24, 0.23169225936388266), (22, 0.11579303707179876), (13, 0.05569537027029067), (34, 0.055352517481777816), (50, 0.05047716685084555), (27, 0.04560083928908516), (5, 0.03851051700661118), (35, 0.032402917016147025), (31, 0.0295162693341835), (49, 0.023339358859938486), (4, 0.022211546732029797), (28, 0.022021455392084808), (7, 0.021763086185418196), (23, 0.020443169655178076), (41, 0.01970648363630723), (12, 0.01968100040138512), (44, 0.01832295737145475), (25, 0.015930123795847732), (1, 0.01588006073602957), (0, 0.015580411593153935), (36, 0.013327838419787099), (48, 0.01316993007919864), (37, 0.013088768512505228), (29, 0.01115804787550249), (32, 0.010595665211938722)]",24
2722,2722,2722,Open Data Resources,"['Website', 'and', 'links', 'to', 'resources', 'and', 'organizations', 'dedicated', 'to', 'the', 'open', 'data', 'movement']",,"['organization_resource', 'about_info', 'website_link']","['Organization/Resource', 'About/Info', 'Website/Link']",dataset,[],Community Model,[],official,19.0,4.0,2.0,209.0,7.71424551767,data.cityofgainesville.org,"['community', 'model']","['community', 'model', 'Website', 'and', 'links', 'to', 'resources', 'and', 'organizations', 'dedicated', 'to', 'the', 'open', 'data', 'movement']","[(23, 0.10192307692307687), (24, 0.30254843737726089), (32, 0.10192307692307687), (38, 0.12167354191931408), (39, 0.10192307692307687), (49, 0.18154725147265541)]","[(24, 0.3025484373772609), (49, 0.1815472514726554), (38, 0.12167354191931408), (23, 0.10192307692307687), (32, 0.10192307692307687), (39, 0.10192307692307687)]",24
7735,7904,7904,"Cultural Centers, Theaters, Historic Sites, and Galleries: Location and Contact Information","['A', 'list', 'of', 'the', '22', 'cultural', 'centers', 'theaters', 'historic', 'sites', 'and', 'galleries', 'managed', 'by', 'City', 'of', 'Los', 'Angeles', 'Department', 'of', 'Cultural', 'Affairs', '(DCA)', 'Administered', 'by', 'the', 'Community', 'Arts', 'Division', 'these', 'cultural', 'centers', 'have', 'year', 'round', 'classes', 'workshops', 'exhibitions', 'and', 'events;', 'and', 'engage', 'in', 'conservation', 'efforts', 'and', 'educational', 'tours', 'at', 'historical', 'sites', 'This', 'dataset', 'is', 'extracted', 'from', 'the', ""department's"", 'website', 'http', '//culturela', 'org/cultural', 'centers/']",Department of Cultural Affairs,"['email', 'parking', 'phone', 'address', 'art_classes', 'description', 'website', 'hours', 'center_name', 'council_district']","['EMAIL', 'PARKING', 'PHONE', 'ADDRESS', 'ART CLASSES', 'DESCRIPTION', 'WEBSITE', 'HOURS', 'CENTER NAME', 'COUNCIL DISTRICT']",dataset,['infrastructure'],A Livable and Sustainable City,"['culture', 'arts']",official,299.0,19.0,4.0,204.0,7.67948009951,data.lacity.org,"['culture', 'arts', 'infrastructure', 'a', 'livable', 'and', 'sustainable', 'city']","['culture', 'arts', 'infrastructure', 'a', 'livable', 'and', 'sustainable', 'city', 'A', 'list', 'of', 'the', '22', 'cultural', 'centers', 'theaters', 'historic', 'sites', 'and', 'galleries', 'managed', 'by', 'City', 'of', 'Los', 'Angeles', 'Department', 'of', 'Cultural', 'Affairs', '(DCA)', 'Administered', 'by', 'the', 'Community', 'Arts', 'Division', 'these', 'cultural', 'centers', 'have', 'year', 'round', 'classes', 'workshops', 'exhibitions', 'and', 'events;', 'and', 'engage', 'in', 'conservation', 'efforts', 'and', 'educational', 'tours', 'at', 'historical', 'sites', 'This', 'dataset', 'is', 'extracted', 'from', 'the', ""department's"", 'website', 'http', '//culturela', 'org/cultural', 'centers/']","[(4, 0.067324834928072494), (5, 0.042962356792144059), (6, 0.02227901503518652), (9, 0.12751304059352719), (10, 0.027675347072434051), (11, 0.084446395614476838), (13, 0.022310690631107469), (22, 0.042962356792144059), (23, 0.03376197941619094), (24, 0.18316281558064171), (28, 0.022348488881486207), (35, 0.1830867292227335), (45, 0.025551075134366066), (46, 0.045552178210250371), (49, 0.032142627624218538), (50, 0.022190117570857069)]","[(24, 0.1831628155806417), (35, 0.1830867292227335), (9, 0.1275130405935272), (11, 0.08444639561447684), (4, 0.0673248349280725), (46, 0.04555217821025037), (5, 0.04296235679214406), (22, 0.04296235679214406), (23, 0.03376197941619094), (49, 0.03214262762421854), (10, 0.02767534707243405), (45, 0.025551075134366066), (28, 0.022348488881486207), (13, 0.02231069063110747), (6, 0.02227901503518652), (50, 0.02219011757085707)]",24
9126,9295,9295,SpiresGIS General Map (Frederick City),"['This', 'is', 'a', 'link', 'to', 'the', 'SpiresGIS', 'General', 'Map', 'on', 'Frederick', ""City's"", 'website']",City of Frederick,[],[],href,[],Administrative,"['map', 'spiresgis', 'frederick', 'gis']",official,104.0,2.0,1.0,186.0,7.54689445989,data.maryland.gov,"['map', 'spiresgis', 'frederick', 'gis', 'administrative']","['map', 'spiresgis', 'frederick', 'gis', 'administrative', 'This', 'is', 'a', 'link', 'to', 'the', 'SpiresGIS', 'General', 'Map', 'on', 'Frederick', ""City's"", 'website']","[(12, 0.16368142519882031), (24, 0.37773869314437469), (40, 0.040269736837446127), (45, 0.23224852071005908), (47, 0.11653499689036444)]","[(24, 0.3777386931443747), (45, 0.23224852071005908), (12, 0.1636814251988203), (47, 0.11653499689036444), (40, 0.04026973683744613)]",24
18483,18652,18652,Corporate Challenge,"['Click', 'on', 'link', 'above', 'to', 'view', 'full', 'data', 'set']",City of  Las Vegas Parks and Recreation,"['year', 'division_type', 'total']","['Year ', 'Division Type', 'Total ']",chart,[],High Performing Government,"['challenge', 'corporate']",official,1.0,43.0,2.0,179.0,7.49185309633,opendata.lasvegasnevada.gov,"['challenge', 'corporate', 'high', 'performing', 'government']","['challenge', 'corporate', 'high', 'performing', 'government', 'Click', 'on', 'link', 'above', 'to', 'view', 'full', 'data', 'set']","[(12, 0.13960871686155377), (22, 0.18356643356643351), (24, 0.22752415027131323), (31, 0.079635951727876811), (44, 0.092657342657342615), (50, 0.10567873358680846), (51, 0.092657342657342615)]","[(24, 0.22752415027131323), (22, 0.1835664335664335), (12, 0.13960871686155377), (50, 0.10567873358680846), (44, 0.09265734265734261), (51, 0.09265734265734261), (31, 0.07963595172787681)]",24
14714,14883,14883,TX Challenge DFPS - DFPS Metadata File,"['DFPS', 'metadata', 'file', 'for', 'data', 'supplied', 'for', 'the', 'Texas', 'Indiana', 'Challenge']",DFPS,[],[],file,[],Social Services,['challenge'],official,168.0,8.0,1.0,163.0,7.35755200462,data.texas.gov,"['challenge', 'social', 'services']","['challenge', 'social', 'services', 'DFPS', 'metadata', 'file', 'for', 'data', 'supplied', 'for', 'the', 'Texas', 'Indiana', 'Challenge']","[(17, 0.092657342657342601), (19, 0.12641272132159445), (23, 0.094407478676772363), (24, 0.20905198230082569), (39, 0.092657342657342601), (41, 0.092657342657342587), (42, 0.12257537014835966), (45, 0.092657342657342628)]","[(24, 0.2090519823008257), (19, 0.12641272132159445), (42, 0.12257537014835966), (23, 0.09440747867677236), (45, 0.09265734265734263), (17, 0.0926573426573426), (39, 0.0926573426573426), (41, 0.09265734265734259)]",24
4011,4011,4011,Subdivisions,"['Legally', 'subdivided', 'land', 'in', 'College', 'Station']",,"['subdivisionname', 'year', 'objectid', 'datefiled', 'icl_ocl', 'subdivisiontype', 'shape']","['SubdivisionName', 'Year', 'OBJECTID', 'DateFiled', 'ICL_OCL', 'SubdivisionType', 'Shape']",map,[],GIS,[],official,5.0,27.0,12.0,147.0,7.20945336563,data.cstx.gov,['gis'],"['gis', 'Legally', 'subdivided', 'land', 'in', 'College', 'Station']","[(24, 0.23105954332551873), (30, 0.20300639074041543), (39, 0.14560439560439564), (44, 0.14560439560439564), (48, 0.14560439560439564)]","[(24, 0.23105954332551873), (30, 0.20300639074041543), (39, 0.14560439560439564), (44, 0.14560439560439564), (48, 0.14560439560439564)]",24
3472,3472,3472,Tacoma Special Events Data 2013-2016,"['Special', 'events', 'in', 'Tacoma', 'are', 'a', 'regular', 'thing!', 'Here', 'you', 'can', 'find', 'descriptions', 'of', 'applications', 'filed', 'for', 'usage', 'of', 'roadways', 'plazas', 'sidewalks', 'and', 'parks', 'assemblies', 'that', 'do', 'not', 'comply', 'with', 'normal', 'or', 'usual', 'traffic', 'regulation', 'or', 'controls']",,"['assigned_permit_no', 'city_qa_reference_no', 'event_name', 'status', 'event_location_time', 'location', 'event_date', 'website']","['Assigned Permit No.', 'City QA Reference No.', 'Event Name', 'Status', 'Event Location/Time', 'Location', 'Event Date', 'Website']",dataset,"['economy', 'infrastructure']",Community and Economic Development,"['closure', 'road', 'marathon', 'party', 'block', 'run', 'events', 'special']",official,90.0,17.0,2.0,137.0,7.10852445678,data.cityoftacoma.org,"['closure', 'road', 'marathon', 'party', 'block', 'run', 'events', 'special', 'economy', 'infrastructure', 'community', 'and', 'economic', 'development']","['closure', 'road', 'marathon', 'party', 'block', 'run', 'events', 'special', 'economy', 'infrastructure', 'community', 'and', 'economic', 'development', 'Special', 'events', 'in', 'Tacoma', 'are', 'a', 'regular', 'thing!', 'Here', 'you', 'can', 'find', 'descriptions', 'of', 'applications', 'filed', 'for', 'usage', 'of', 'roadways', 'plazas', 'sidewalks', 'and', 'parks', 'assemblies', 'that', 'do', 'not', 'comply', 'with', 'normal', 'or', 'usual', 'traffic', 'regulation', 'or', 'controls']","[(0, 0.029645388238742403), (1, 0.061727653453671975), (3, 0.11011017942312425), (4, 0.029743198307015589), (6, 0.030803596533990472), (7, 0.029120879120879108), (9, 0.042043026608303946), (12, 0.057050107230068356), (21, 0.045392451570010817), (24, 0.16737846191971151), (27, 0.048044396924669525), (29, 0.10528813899145675), (35, 0.037575860208805573), (42, 0.03143033170523938), (46, 0.029456494085534267), (49, 0.096838187327127082), (51, 0.029120879120879101)]","[(24, 0.1673784619197115), (3, 0.11011017942312425), (29, 0.10528813899145675), (49, 0.09683818732712708), (1, 0.061727653453671975), (12, 0.057050107230068356), (27, 0.048044396924669525), (21, 0.04539245157001082), (9, 0.042043026608303946), (35, 0.03757586020880557), (42, 0.03143033170523938), (6, 0.030803596533990472), (4, 0.02974319830701559), (0, 0.029645388238742403), (46, 0.029456494085534267), (7, 0.029120879120879108), (51, 0.0291208791208791)]",24
19158,19327,19327,ChattaData Feedback Form,"['This', 'dataset', 'houses', 'all', 'of', 'the', 'feedback', 'provided', 'by', 'users', 'on', 'the', 'ChattaData', 'performance', 'dashboard', 'Users', 'can', 'submit', 'their', 'feedback', 'on', 'the', 'embedded', 'form', 'on', 'the', 'homepage', 'of', 'performance', 'chattanooga', 'gov']",,"['name', 'email_address', 'may_we_contact_you', 'comments_and_suggestions']","['Name', 'Email Address', 'May we contact you?', 'Comments and Suggestions']",form,[],,"['feedback', 'chattadata']",official,0.0,3.0,0.0,137.0,7.10852445678,performance.chattanooga.gov,"['feedback', 'chattadata']","['feedback', 'chattadata', 'This', 'dataset', 'houses', 'all', 'of', 'the', 'feedback', 'provided', 'by', 'users', 'on', 'the', 'ChattaData', 'performance', 'dashboard', 'Users', 'can', 'submit', 'their', 'feedback', 'on', 'the', 'embedded', 'form', 'on', 'the', 'homepage', 'of', 'performance', 'chattanooga', 'gov']","[(0, 0.056623931623931562), (5, 0.056623931623931562), (7, 0.056623931623931562), (10, 0.11217948717948706), (23, 0.13630114617625072), (24, 0.16773504273504256), (33, 0.13934499675469517), (41, 0.11217948717948706), (42, 0.056623931623931562), (49, 0.060892318607515282)]","[(24, 0.16773504273504256), (33, 0.13934499675469517), (23, 0.13630114617625072), (10, 0.11217948717948706), (41, 0.11217948717948706), (49, 0.06089231860751528), (0, 0.05662393162393156), (5, 0.05662393162393156), (7, 0.05662393162393156), (42, 0.05662393162393156)]",24
